counter,step,timestamp,customerID,orderID,productID,return_reason,return_status,email
29,Defective Item,"""2019-11-11T02:19:17.000Z""",C-47875,O-2487-91,9,Item is defective,Return Accepted,susana.krumm@pancast.me
29,Repair Item,"""2019-11-11T21:19:17.000Z""",C-47875,O-2487-91,9,Item is defective,Return Accepted,susana.krumm@pancast.me
29,Fixed,"""2019-11-13T20:19:17.000Z""",C-47875,O-2487-91,9,Item is defective,Return Accepted,susana.krumm@pancast.me
29,Return to Customer,"""2019-11-15T03:19:17.000Z""",C-47875,O-2487-91,9,Item is defective,Return Accepted,susana.krumm@pancast.me
30,RMA Requested,"""2019-03-01T04:52:40.000Z""",C-88052,O-4247-31,4,Item is defective,,florance.garling@polygan.me
30,RMA Issued,"""2019-03-01T05:06:40.000Z""",C-88052,O-4247-31,4,Item is defective,,florance.garling@polygan.me
30,ASN Received,"""2019-03-02T11:06:40.000Z""",C-88052,O-4247-31,4,Item is defective,,florance.garling@polygan.me
30,Item Received,"""2019-03-06T11:06:40.000Z""",C-88052,O-4247-31,4,Item is defective,,florance.garling@polygan.me
30,Item Inspected,"""2019-03-10T11:06:40.000Z""",C-88052,O-4247-31,4,Item is defective,Return Accepted,florance.garling@polygan.me
30,Defective Item,"""2019-03-10T11:14:40.000Z""",C-88052,O-4247-31,4,Item is defective,Return Accepted,florance.garling@polygan.me
30,Repair Item,"""2019-03-12T05:14:40.000Z""",C-88052,O-4247-31,4,Item is defective,Return Accepted,florance.garling@polygan.me
30,Fixed,"""2019-03-13T19:14:40.000Z""",C-88052,O-4247-31,4,Item is defective,Return Accepted,florance.garling@polygan.me
30,Return to Customer,"""2019-03-14T07:14:40.000Z""",C-88052,O-4247-31,4,Item is defective,Return Accepted,florance.garling@polygan.me
31,RMA Requested,"""2019-09-11T02:11:44.000Z""",C-55926,O-2964-75,7,Wrong Size,,miles.drolet@keysoft.xyz
31,RMA Issued,"""2019-09-11T02:20:44.000Z""",C-55926,O-2964-75,7,Wrong Size,,miles.drolet@keysoft.xyz
31,ASN Received,"""2019-09-11T08:20:44.000Z""",C-55926,O-2964-75,7,Wrong Size,,miles.drolet@keysoft.xyz
31,Item Received,"""2019-09-16T08:20:44.000Z""",C-55926,O-2964-75,7,Wrong Size,,miles.drolet@keysoft.xyz
31,Item Inspected,"""2019-09-22T08:20:44.000Z""",C-55926,O-2964-75,7,Wrong Size,Return Accepted,miles.drolet@keysoft.xyz
31,Customer Sat,"""2019-09-22T08:24:44.000Z""",C-55926,O-2964-75,7,Wrong Size,Return Accepted,miles.drolet@keysoft.xyz
31,Return to Stock,"""2019-09-22T08:30:44.000Z""",C-55926,O-2964-75,7,Wrong Size,Return Accepted,miles.drolet@keysoft.xyz
32,RMA Requested,"""2019-10-29T03:31:11.000Z""",C-28214,O-4313-53,4,Wrong Item Shipped,,raymond.hyder@optiplex.org
32,RMA Issued,"""2019-10-29T03:39:11.000Z""",C-28214,O-4313-53,4,Wrong Item Shipped,,raymond.hyder@optiplex.org
32,ASN Received,"""2019-10-29T22:39:11.000Z""",C-28214,O-4313-53,4,Wrong Item Shipped,,raymond.hyder@optiplex.org
32,Item Received,"""2019-11-04T22:39:11.000Z""",C-28214,O-4313-53,4,Wrong Item Shipped,,raymond.hyder@optiplex.org
32,Item Inspected,"""2019-11-08T22:39:11.000Z""",C-28214,O-4313-53,4,Wrong Item Shipped,Return Accepted,raymond.hyder@optiplex.org
32,Customer Sat,"""2019-11-08T22:40:11.000Z""",C-28214,O-4313-53,4,Wrong Item Shipped,Return Accepted,raymond.hyder@optiplex.org
32,Return to Stock,"""2019-11-08T22:43:11.000Z""",C-28214,O-4313-53,4,Wrong Item Shipped,Return Accepted,raymond.hyder@optiplex.org
33,RMA Requested,"""2019-12-20T01:49:29.000Z""",C-21040,O-5621-27,8,Wrong Size,,andy.zobel@kancom.name
33,RMA Issued,"""2019-12-20T01:58:29.000Z""",C-21040,O-5621-27,8,Wrong Size,,andy.zobel@kancom.name
33,ASN Received,"""2019-12-21T09:58:29.000Z""",C-21040,O-5621-27,8,Wrong Size,,andy.zobel@kancom.name
33,Item Received,"""2019-12-25T09:58:29.000Z""",C-21040,O-5621-27,8,Wrong Size,,andy.zobel@kancom.name
33,Item Inspected,"""2019-12-30T09:58:29.000Z""",C-21040,O-5621-27,8,Wrong Size,Return Accepted,andy.zobel@kancom.name
33,Customer Sat,"""2019-12-30T10:06:29.000Z""",C-21040,O-5621-27,8,Wrong Size,Return Accepted,andy.zobel@kancom.name
33,Return to Stock,"""2019-12-30T10:09:29.000Z""",C-21040,O-5621-27,8,Wrong Size,Return Accepted,andy.zobel@kancom.name
34,RMA Requested,"""2020-02-10T05:01:33.000Z""",C-19058,O-1390-62,20,Wrong Item Shipped,,kirstie.leath@infracom.gov
34,RMA Issued,"""2020-02-10T05:13:33.000Z""",C-19058,O-1390-62,20,Wrong Item Shipped,,kirstie.leath@infracom.gov
34,ASN Received,"""2020-02-10T08:13:33.000Z""",C-19058,O-1390-62,20,Wrong Item Shipped,,kirstie.leath@infracom.gov
34,Item Received,"""2020-02-15T08:13:33.000Z""",C-19058,O-1390-62,20,Wrong Item Shipped,,kirstie.leath@infracom.gov
34,Item Inspected,"""2020-02-21T08:13:33.000Z""",C-19058,O-1390-62,20,Wrong Item Shipped,Return Accepted,kirstie.leath@infracom.gov
34,Customer Sat,"""2020-02-21T08:20:33.000Z""",C-19058,O-1390-62,20,Wrong Item Shipped,Return Accepted,kirstie.leath@infracom.gov
34,Return to Stock,"""2020-02-21T08:29:33.000Z""",C-19058,O-1390-62,20,Wrong Item Shipped,Return Accepted,kirstie.leath@infracom.gov
35,RMA Requested,"""2019-05-16T10:26:04.000Z""",C-88285,O-2667-20,7,Wrong Size,,haley.carter@viewtopia.club
35,RMA Issued,"""2019-05-16T10:31:04.000Z""",C-88285,O-2667-20,7,Wrong Size,,haley.carter@viewtopia.club
35,ASN Received,"""2019-05-18T09:31:04.000Z""",C-88285,O-2667-20,7,Wrong Size,,haley.carter@viewtopia.club
35,Item Received,"""2019-05-24T09:31:04.000Z""",C-88285,O-2667-20,7,Wrong Size,,haley.carter@viewtopia.club
35,Item Inspected,"""2019-05-30T09:31:04.000Z""",C-88285,O-2667-20,7,Wrong Size,Return Accepted,haley.carter@viewtopia.club
35,Customer Sat,"""2019-05-30T09:35:04.000Z""",C-88285,O-2667-20,7,Wrong Size,Return Accepted,haley.carter@viewtopia.club
35,Return to Stock,"""2019-05-30T09:40:04.000Z""",C-88285,O-2667-20,7,Wrong Size,Return Accepted,haley.carter@viewtopia.club
36,RMA Requested,"""2019-11-20T05:04:01.000Z""",C-44386,O-1478-69,10,Wrong Size,,tyler.finn@pancast.biz
36,RMA Refused,"""2019-11-20T05:15:01.000Z""",C-44386,O-1478-69,10,Wrong Size,,tyler.finn@pancast.biz
37,RMA Requested,"""2020-01-09T07:52:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,,adam.castleman@thermatek.edu
37,RMA Issued,"""2020-01-09T08:00:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,,adam.castleman@thermatek.edu
37,ASN Received,"""2020-01-09T15:00:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,,adam.castleman@thermatek.edu
37,Item Received,"""2020-01-14T15:00:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,,adam.castleman@thermatek.edu
37,Item Inspected,"""2020-01-20T15:00:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,Return Accepted,adam.castleman@thermatek.edu
37,Recall Item,"""2020-01-20T15:04:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,Return Accepted,adam.castleman@thermatek.edu
37,Repair Item,"""2020-01-21T17:04:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,Return Accepted,adam.castleman@thermatek.edu
37,Fixed,"""2020-01-22T12:04:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,Return Accepted,adam.castleman@thermatek.edu
37,Return to Customer,"""2020-01-23T17:04:54.000Z""",C-28035,O-8876-73,20,Item has been recalled,Return Accepted,adam.castleman@thermatek.edu
38,RMA Requested,"""2020-01-13T12:47:28.000Z""",C-45004,O-2114-15,20,Ordered Wrong Item,,elaine.lenihan@keycast.me
38,RMA Issued,"""2020-01-13T13:06:28.000Z""",C-45004,O-2114-15,20,Ordered Wrong Item,,elaine.lenihan@keycast.me
38,ASN Received,"""2020-01-14T23:06:28.000Z""",C-45004,O-2114-15,20,Ordered Wrong Item,,elaine.lenihan@keycast.me
38,Item Received,"""2020-01-18T23:06:28.000Z""",C-45004,O-2114-15,20,Ordered Wrong Item,,elaine.lenihan@keycast.me
38,Item Inspected,"""2020-01-24T23:06:28.000Z""",C-45004,O-2114-15,20,Ordered Wrong Item,Return Accepted,elaine.lenihan@keycast.me
38,Customer Sat,"""2020-01-24T23:12:28.000Z""",C-45004,O-2114-15,20,Ordered Wrong Item,Return Accepted,elaine.lenihan@keycast.me
38,Return to Stock,"""2020-01-24T23:15:28.000Z""",C-45004,O-2114-15,20,Ordered Wrong Item,Return Accepted,elaine.lenihan@keycast.me
39,RMA Requested,"""2019-05-18T07:28:27.000Z""",C-13603,O-3033-43,19,Wrong Item Shipped,,madelyn.matzen@sunopia.me
39,RMA Issued,"""2019-05-18T07:39:27.000Z""",C-13603,O-3033-43,19,Wrong Item Shipped,,madelyn.matzen@sunopia.me
39,ASN Received,"""2019-05-18T13:39:27.000Z""",C-13603,O-3033-43,19,Wrong Item Shipped,,madelyn.matzen@sunopia.me
39,Item Received,"""2019-05-21T13:39:27.000Z""",C-13603,O-3033-43,19,Wrong Item Shipped,,madelyn.matzen@sunopia.me
39,Item Inspected,"""2019-05-27T13:39:27.000Z""",C-13603,O-3033-43,19,Wrong Item Shipped,Return Accepted,madelyn.matzen@sunopia.me
39,Customer Sat,"""2019-05-27T13:48:27.000Z""",C-13603,O-3033-43,19,Wrong Item Shipped,Return Accepted,madelyn.matzen@sunopia.me
39,Return to Stock,"""2019-05-27T13:51:27.000Z""",C-13603,O-3033-43,19,Wrong Item Shipped,Return Accepted,madelyn.matzen@sunopia.me
40,RMA Requested,"""2019-07-28T11:56:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,,mitch.caffey@maxcast.eu
40,RMA Issued,"""2019-07-28T12:03:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,,mitch.caffey@maxcast.eu
40,ASN Received,"""2019-07-29T16:03:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,,mitch.caffey@maxcast.eu
40,Item Received,"""2019-08-04T16:03:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,,mitch.caffey@maxcast.eu
40,Item Inspected,"""2019-08-08T16:03:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,Return Accepted,mitch.caffey@maxcast.eu
40,Recall Item,"""2019-08-08T16:06:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,Return Accepted,mitch.caffey@maxcast.eu
40,Repair Item,"""2019-08-10T02:06:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,Return Accepted,mitch.caffey@maxcast.eu
40,Fixed,"""2019-08-11T07:06:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,Return Accepted,mitch.caffey@maxcast.eu
40,Return to Customer,"""2019-08-12T12:06:29.000Z""",C-38818,O-5863-86,8,Item has been recalled,Return Accepted,mitch.caffey@maxcast.eu
41,RMA Requested,"""2019-07-06T08:00:25.000Z""",C-57430,O-7009-70,5,Item is defective,,rosie.sprowl@dalserve.edu
41,RMA Issued,"""2019-07-06T08:18:25.000Z""",C-57430,O-7009-70,5,Item is defective,,rosie.sprowl@dalserve.edu
41,ASN Received,"""2019-07-08T05:18:25.000Z""",C-57430,O-7009-70,5,Item is defective,,rosie.sprowl@dalserve.edu
41,Item Received,"""2019-07-14T05:18:25.000Z""",C-57430,O-7009-70,5,Item is defective,,rosie.sprowl@dalserve.edu
41,Item Inspected,"""2019-07-17T05:18:25.000Z""",C-57430,O-7009-70,5,Item is defective,Return Accepted,rosie.sprowl@dalserve.edu
41,Defective Item,"""2019-07-17T05:24:25.000Z""",C-57430,O-7009-70,5,Item is defective,Return Accepted,rosie.sprowl@dalserve.edu
41,Repair Item,"""2019-07-18T09:24:25.000Z""",C-57430,O-7009-70,5,Item is defective,Return Accepted,rosie.sprowl@dalserve.edu
41,Fixed,"""2019-07-18T22:24:25.000Z""",C-57430,O-7009-70,5,Item is defective,Return Accepted,rosie.sprowl@dalserve.edu
41,Return to Customer,"""2019-07-20T04:24:25.000Z""",C-57430,O-7009-70,5,Item is defective,Return Accepted,rosie.sprowl@dalserve.edu
42,RMA Requested,"""2020-01-31T11:57:06.000Z""",C-66728,O-7676-14,3,Item is defective,,liza.gamble@cryptonica.xyz
42,RMA Issued,"""2020-01-31T12:12:06.000Z""",C-66728,O-7676-14,3,Item is defective,,liza.gamble@cryptonica.xyz
42,ASN Received,"""2020-02-01T21:12:06.000Z""",C-66728,O-7676-14,3,Item is defective,,liza.gamble@cryptonica.xyz
42,Item Received,"""2020-02-07T21:12:06.000Z""",C-66728,O-7676-14,3,Item is defective,,liza.gamble@cryptonica.xyz
42,Item Inspected,"""2020-02-13T21:12:06.000Z""",C-66728,O-7676-14,3,Item is defective,Return Accepted,liza.gamble@cryptonica.xyz
42,Defective Item,"""2020-02-13T21:18:06.000Z""",C-66728,O-7676-14,3,Item is defective,Return Accepted,liza.gamble@cryptonica.xyz
42,Repair Item,"""2020-02-15T16:18:06.000Z""",C-66728,O-7676-14,3,Item is defective,Return Accepted,liza.gamble@cryptonica.xyz
42,Fixed,"""2020-02-16T20:18:06.000Z""",C-66728,O-7676-14,3,Item is defective,Return Accepted,liza.gamble@cryptonica.xyz
42,Return to Customer,"""2020-02-17T12:18:06.000Z""",C-66728,O-7676-14,3,Item is defective,Return Accepted,liza.gamble@cryptonica.xyz
43,RMA Requested,"""2019-07-02T09:51:10.000Z""",C-85945,O-7097-52,19,Ordered Wrong Item,,alexa.sager@helixicon.me
43,RMA Issued,"""2019-07-02T09:58:10.000Z""",C-85945,O-7097-52,19,Ordered Wrong Item,,alexa.sager@helixicon.me
43,ASN Received,"""2019-07-02T23:58:10.000Z""",C-85945,O-7097-52,19,Ordered Wrong Item,,alexa.sager@helixicon.me
43,Item Received,"""2019-07-08T23:58:10.000Z""",C-85945,O-7097-52,19,Ordered Wrong Item,,alexa.sager@helixicon.me
43,Item Inspected,"""2019-07-14T23:58:10.000Z""",C-85945,O-7097-52,19,Ordered Wrong Item,Return Accepted,alexa.sager@helixicon.me
43,Customer Sat,"""2019-07-15T00:05:10.000Z""",C-85945,O-7097-52,19,Ordered Wrong Item,Return Accepted,alexa.sager@helixicon.me
43,Return to Stock,"""2019-07-15T00:06:10.000Z""",C-85945,O-7097-52,19,Ordered Wrong Item,Return Accepted,alexa.sager@helixicon.me
44,RMA Requested,"""2019-07-26T11:40:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,,juliana.pace@polygan.biz
44,RMA Issued,"""2019-07-26T11:49:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,,juliana.pace@polygan.biz
44,ASN Received,"""2019-07-27T02:49:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,,juliana.pace@polygan.biz
44,Item Received,"""2019-08-02T02:49:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,,juliana.pace@polygan.biz
44,Item Inspected,"""2019-08-07T02:49:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,Return Accepted,juliana.pace@polygan.biz
44,Recall Item,"""2019-08-07T02:52:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,Return Accepted,juliana.pace@polygan.biz
44,Repair Item,"""2019-08-08T02:52:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,Return Accepted,juliana.pace@polygan.biz
44,Used for Parts,"""2019-08-09T17:52:36.000Z""",C-22021,O-3024-27,7,Item has been recalled,Return Accepted,juliana.pace@polygan.biz
45,RMA Requested,"""2020-01-07T12:55:13.000Z""",C-69832,O-5667-99,13,Ordered Wrong Item,,max.bickers@acousticom.club
45,RMA Issued,"""2020-01-07T13:06:13.000Z""",C-69832,O-5667-99,13,Ordered Wrong Item,,max.bickers@acousticom.club
45,ASN Received,"""2020-01-08T10:06:13.000Z""",C-69832,O-5667-99,13,Ordered Wrong Item,,max.bickers@acousticom.club
45,Item Received,"""2020-01-14T10:06:13.000Z""",C-69832,O-5667-99,13,Ordered Wrong Item,,max.bickers@acousticom.club
45,Item Inspected,"""2020-01-19T10:06:13.000Z""",C-69832,O-5667-99,13,Ordered Wrong Item,Return Accepted,max.bickers@acousticom.club
45,Customer Sat,"""2020-01-19T10:09:13.000Z""",C-69832,O-5667-99,13,Ordered Wrong Item,Return Accepted,max.bickers@acousticom.club
45,Return to Stock,"""2020-01-19T10:14:13.000Z""",C-69832,O-5667-99,13,Ordered Wrong Item,Return Accepted,max.bickers@acousticom.club
46,RMA Requested,"""2020-01-10T11:40:28.000Z""",C-31054,O-2104-85,10,Wrong Size,,rikki.seal@infratouch.com
46,RMA Issued,"""2020-01-10T11:52:28.000Z""",C-31054,O-2104-85,10,Wrong Size,,rikki.seal@infratouch.com
46,ASN Received,"""2020-01-10T14:52:28.000Z""",C-31054,O-2104-85,10,Wrong Size,,rikki.seal@infratouch.com
46,Item Received,"""2020-01-15T14:52:28.000Z""",C-31054,O-2104-85,10,Wrong Size,,rikki.seal@infratouch.com
46,Item Inspected,"""2020-01-21T14:52:28.000Z""",C-31054,O-2104-85,10,Wrong Size,Return Accepted,rikki.seal@infratouch.com
46,Customer Sat,"""2020-01-21T14:57:28.000Z""",C-31054,O-2104-85,10,Wrong Size,Return Accepted,rikki.seal@infratouch.com
46,Return to Stock,"""2020-01-21T15:02:28.000Z""",C-31054,O-2104-85,10,Wrong Size,Return Accepted,rikki.seal@infratouch.com
47,RMA Requested,"""2019-09-26T10:00:07.000Z""",C-39587,O-9427-36,14,Wrong Size,,joslyn.sprowl@eluxa.info
47,RMA Issued,"""2019-09-26T10:15:07.000Z""",C-39587,O-9427-36,14,Wrong Size,,joslyn.sprowl@eluxa.info
47,ASN Received,"""2019-09-26T20:15:07.000Z""",C-39587,O-9427-36,14,Wrong Size,,joslyn.sprowl@eluxa.info
47,Item Received,"""2019-09-29T20:15:07.000Z""",C-39587,O-9427-36,14,Wrong Size,,joslyn.sprowl@eluxa.info
47,Item Inspected,"""2019-10-03T20:15:07.000Z""",C-39587,O-9427-36,14,Wrong Size,Return Accepted,joslyn.sprowl@eluxa.info
47,Customer Sat,"""2019-10-03T20:19:07.000Z""",C-39587,O-9427-36,14,Wrong Size,Return Accepted,joslyn.sprowl@eluxa.info
47,Return to Stock,"""2019-10-03T20:28:07.000Z""",C-39587,O-9427-36,14,Wrong Size,Return Accepted,joslyn.sprowl@eluxa.info
48,RMA Requested,"""2019-08-03T11:13:06.000Z""",C-62036,O-2774-58,5,Item is defective,,marcus.hyder@seelogic.biz
48,RMA Issued,"""2019-08-03T11:25:06.000Z""",C-62036,O-2774-58,5,Item is defective,,marcus.hyder@seelogic.biz
48,ASN Received,"""2019-08-04T01:25:06.000Z""",C-62036,O-2774-58,5,Item is defective,,marcus.hyder@seelogic.biz
48,Item Received,"""2019-08-10T01:25:06.000Z""",C-62036,O-2774-58,5,Item is defective,,marcus.hyder@seelogic.biz
48,Item Inspected,"""2019-08-16T01:25:06.000Z""",C-62036,O-2774-58,5,Item is defective,Return Accepted,marcus.hyder@seelogic.biz
48,Defective Item,"""2019-08-16T01:34:06.000Z""",C-62036,O-2774-58,5,Item is defective,Return Accepted,marcus.hyder@seelogic.biz
48,Repair Item,"""2019-08-17T10:34:06.000Z""",C-62036,O-2774-58,5,Item is defective,Return Accepted,marcus.hyder@seelogic.biz
48,Fixed,"""2019-08-19T09:34:06.000Z""",C-62036,O-2774-58,5,Item is defective,Return Accepted,marcus.hyder@seelogic.biz
48,Return to Stock,"""2019-08-19T09:39:06.000Z""",C-62036,O-2774-58,5,Item is defective,Return Accepted,marcus.hyder@seelogic.biz
49,RMA Requested,"""2019-08-25T12:05:54.000Z""",C-88881,O-1078-93,1,Item is defective,,juliana.drolet@dynaroc.com
49,RMA Issued,"""2019-08-25T12:23:54.000Z""",C-88881,O-1078-93,1,Item is defective,,juliana.drolet@dynaroc.com
49,ASN Received,"""2019-08-27T11:23:54.000Z""",C-88881,O-1078-93,1,Item is defective,,juliana.drolet@dynaroc.com
49,Item Received,"""2019-09-01T11:23:54.000Z""",C-88881,O-1078-93,1,Item is defective,,juliana.drolet@dynaroc.com
49,Item Inspected,"""2019-09-04T11:23:54.000Z""",C-88881,O-1078-93,1,Item is defective,Return Accepted,juliana.drolet@dynaroc.com
49,Defective Item,"""2019-09-04T11:24:54.000Z""",C-88881,O-1078-93,1,Item is defective,Return Accepted,juliana.drolet@dynaroc.com
49,Repair Item,"""2019-09-06T01:24:54.000Z""",C-88881,O-1078-93,1,Item is defective,Return Accepted,juliana.drolet@dynaroc.com
49,Fixed,"""2019-09-06T21:24:54.000Z""",C-88881,O-1078-93,1,Item is defective,Return Accepted,juliana.drolet@dynaroc.com
49,Return to Stock,"""2019-09-06T21:31:54.000Z""",C-88881,O-1078-93,1,Item is defective,Return Accepted,juliana.drolet@dynaroc.com
50,RMA Requested,"""2019-09-09T03:45:37.000Z""",C-39455,O-6255-65,16,Ordered Wrong Item,,lyn.stine@hassifix.co
50,RMA Issued,"""2019-09-09T04:00:37.000Z""",C-39455,O-6255-65,16,Ordered Wrong Item,,lyn.stine@hassifix.co
50,ASN Received,"""2019-09-10T07:00:37.000Z""",C-39455,O-6255-65,16,Ordered Wrong Item,,lyn.stine@hassifix.co
50,Item Received,"""2019-09-16T07:00:37.000Z""",C-39455,O-6255-65,16,Ordered Wrong Item,,lyn.stine@hassifix.co
50,Item Inspected,"""2019-09-21T07:00:37.000Z""",C-39455,O-6255-65,16,Ordered Wrong Item,Return Accepted,lyn.stine@hassifix.co
50,Customer Sat,"""2019-09-21T07:01:37.000Z""",C-39455,O-6255-65,16,Ordered Wrong Item,Return Accepted,lyn.stine@hassifix.co
50,Return to Stock,"""2019-09-21T07:07:37.000Z""",C-39455,O-6255-65,16,Ordered Wrong Item,Return Accepted,lyn.stine@hassifix.co
51,RMA Requested,"""2019-04-11T04:57:02.000Z""",C-43797,O-1196-99,4,Ordered Wrong Item,,mitch.pendergast@hypervision.eu
51,RMA Issued,"""2019-04-11T05:13:02.000Z""",C-43797,O-1196-99,4,Ordered Wrong Item,,mitch.pendergast@hypervision.eu
51,ASN Received,"""2019-04-11T10:13:02.000Z""",C-43797,O-1196-99,4,Ordered Wrong Item,,mitch.pendergast@hypervision.eu
51,Item Received,"""2019-04-16T10:13:02.000Z""",C-43797,O-1196-99,4,Ordered Wrong Item,,mitch.pendergast@hypervision.eu
51,Item Inspected,"""2019-04-22T10:13:02.000Z""",C-43797,O-1196-99,4,Ordered Wrong Item,Return Accepted,mitch.pendergast@hypervision.eu
51,Customer Sat,"""2019-04-22T10:18:02.000Z""",C-43797,O-1196-99,4,Ordered Wrong Item,Return Accepted,mitch.pendergast@hypervision.eu
51,Return to Stock,"""2019-04-22T10:26:02.000Z""",C-43797,O-1196-99,4,Ordered Wrong Item,Return Accepted,mitch.pendergast@hypervision.eu
52,RMA Requested,"""2019-07-03T10:04:08.000Z""",C-32456,O-3051-33,9,Ordered Wrong Item,,dannielle.starck@hypervision.eu
52,RMA Issued,"""2019-07-03T10:16:08.000Z""",C-32456,O-3051-33,9,Ordered Wrong Item,,dannielle.starck@hypervision.eu
52,ASN Received,"""2019-07-04T16:16:08.000Z""",C-32456,O-3051-33,9,Ordered Wrong Item,,dannielle.starck@hypervision.eu
52,Item Received,"""2019-07-08T16:16:08.000Z""",C-32456,O-3051-33,9,Ordered Wrong Item,,dannielle.starck@hypervision.eu
52,Item Inspected,"""2019-07-14T16:16:08.000Z""",C-32456,O-3051-33,9,Ordered Wrong Item,Return Accepted,dannielle.starck@hypervision.eu
52,Customer Sat,"""2019-07-14T16:21:08.000Z""",C-32456,O-3051-33,9,Ordered Wrong Item,Return Accepted,dannielle.starck@hypervision.eu
52,Return to Stock,"""2019-07-14T16:28:08.000Z""",C-32456,O-3051-33,9,Ordered Wrong Item,Return Accepted,dannielle.starck@hypervision.eu
53,RMA Requested,"""2020-02-10T05:38:08.000Z""",C-87511,O-4835-86,17,Item is defective,,lloyd.castleman@kancom.xyz
53,RMA Issued,"""2020-02-10T05:43:08.000Z""",C-87511,O-4835-86,17,Item is defective,,lloyd.castleman@kancom.xyz
53,ASN Received,"""2020-02-10T10:43:08.000Z""",C-87511,O-4835-86,17,Item is defective,,lloyd.castleman@kancom.xyz
53,Item Received,"""2020-02-15T10:43:08.000Z""",C-87511,O-4835-86,17,Item is defective,,lloyd.castleman@kancom.xyz
53,Item Inspected,"""2020-02-20T10:43:08.000Z""",C-87511,O-4835-86,17,Item is defective,Return Accepted,lloyd.castleman@kancom.xyz
53,Defective Item,"""2020-02-20T10:48:08.000Z""",C-87511,O-4835-86,17,Item is defective,Return Accepted,lloyd.castleman@kancom.xyz
53,Repair Item,"""2020-02-21T12:48:08.000Z""",C-87511,O-4835-86,17,Item is defective,Return Accepted,lloyd.castleman@kancom.xyz
53,Used for Parts,"""2020-02-22T17:48:08.000Z""",C-87511,O-4835-86,17,Item is defective,Return Accepted,lloyd.castleman@kancom.xyz
54,RMA Requested,"""2019-04-03T12:43:19.000Z""",C-73210,O-8746-94,4,Ordered Wrong Item,,hannah.oldman@infratouch.eu
54,RMA Issued,"""2019-04-03T12:50:19.000Z""",C-73210,O-8746-94,4,Ordered Wrong Item,,hannah.oldman@infratouch.eu
54,ASN Received,"""2019-04-04T18:50:19.000Z""",C-73210,O-8746-94,4,Ordered Wrong Item,,hannah.oldman@infratouch.eu
54,Item Received,"""2019-04-08T18:50:19.000Z""",C-73210,O-8746-94,4,Ordered Wrong Item,,hannah.oldman@infratouch.eu
54,Item Inspected,"""2019-04-13T18:50:19.000Z""",C-73210,O-8746-94,4,Ordered Wrong Item,Return Accepted,hannah.oldman@infratouch.eu
54,Customer Sat,"""2019-04-13T18:58:19.000Z""",C-73210,O-8746-94,4,Ordered Wrong Item,Return Accepted,hannah.oldman@infratouch.eu
54,Return to Stock,"""2019-04-13T19:06:19.000Z""",C-73210,O-8746-94,4,Ordered Wrong Item,Return Accepted,hannah.oldman@infratouch.eu
55,RMA Requested,"""2020-01-19T08:01:45.000Z""",C-26142,O-7116-17,5,Item is defective,,francis.brier@mediadime.net
55,RMA Issued,"""2020-01-19T08:06:45.000Z""",C-26142,O-7116-17,5,Item is defective,,francis.brier@mediadime.net
55,ASN Received,"""2020-01-21T07:06:45.000Z""",C-26142,O-7116-17,5,Item is defective,,francis.brier@mediadime.net
55,Item Received,"""2020-01-24T07:06:45.000Z""",C-26142,O-7116-17,5,Item is defective,,francis.brier@mediadime.net
55,Item Inspected,"""2020-01-28T07:06:45.000Z""",C-26142,O-7116-17,5,Item is defective,Return Accepted,francis.brier@mediadime.net
55,Defective Item,"""2020-01-28T07:11:45.000Z""",C-26142,O-7116-17,5,Item is defective,Return Accepted,francis.brier@mediadime.net
55,Repair Item,"""2020-01-29T13:11:45.000Z""",C-26142,O-7116-17,5,Item is defective,Return Accepted,francis.brier@mediadime.net
55,Return to OEM,"""2020-01-31T12:11:45.000Z""",C-26142,O-7116-17,5,Item is defective,Return Accepted,francis.brier@mediadime.net
56,RMA Requested,"""2019-11-25T12:39:49.000Z""",C-63722,O-3558-41,13,Item is defective,,tyler.rikard@eluxa.co
56,RMA Issued,"""2019-11-25T12:53:49.000Z""",C-63722,O-3558-41,13,Item is defective,,tyler.rikard@eluxa.co
